par1,par2,par3,par4,par5,par6,par7,par8,par9,weather
92,0,15695.0,87,3,15792.0,77,1,5708.0,8
95,0,15886.0,85,3,15945.0,77,1,4466.0,8
97,0,14152.0,84,3,16002.0,76,1,3906.0,8
96,0,16028.0,84,3,17202.0,77,1,3019.0,8
98,0,13399.0,85,3,18521.0,76,1,3746.0,8
99,9,15432.0,85,3,20203.0,75,1,3440.0,8
98,0,15454.0,86,3,20174.0,76,1,3415.0,8
98,0,15445.0,85,3,20003.0,76,1,3358.0,8
98,0,15555.0,85,3,20125.0,76,1,3369.0,8
98,0,15456.0,85,3,20131.0,76,1,3317.0,8
98,0,15476.0,85,3,20368.0,76,1,3362.0,8
98,0,15437.0,85,3,20325.0,76,1,3337.0,8
98,0,15466.0,85,3,20430.0,76,1,3344.0,8
98,0,15424.0,85,3,20304.0,76,1,3310.0,8
98,0,15488.0,85,3,20430.0,76,1,3308.0,8
98,0,15432.0,85,3,20215.0,76,1,3298.0,8
98,0,15485.0,85,3,20358.0,76,1,3291.0,8
98,0,15438.0,85,3,20185.0,76,1,3298.0,8
98,0,15500.0,85,3,20312.0,76,1,3284.0,8
98,0,15418.0,85,3,20103.0,76,1,3303.0,8
98,0,15503.0,85,3,20178.0,76,1,3300.0,8
98,0,15408.0,85,3,20173.0,76,1,3313.0,8
98,0,15503.0,85,3,20347.0,76,1,3325.0,8
98,0,15441.0,85,3,20185.0,76,1,3333.0,8
98,0,15494.0,85,3,20345.0,76,1,3334.0,8
98,0,15428.0,85,3,20195.0,76,1,3334.0,8
98,0,15500.0,85,3,20350.0,76,1,3319.0,8
98,0,15447.0,85,3,20242.0,76,1,3307.0,8
98,0,15499.0,85,3,20349.0,76,1,3317.0,8
98,0,15443.0,85,3,20238.0,76,1,3296.0,8
98,0,15504.0,85,3,20364.0,76,1,3290.0,8
93,0,15264.0,82,3,19468.0,77,1,3322.0,8
96,0,14812.0,85,3,18252.0,78,1,3680.0,8
93,0,13041.0,85,3,15704.0,75,1,3425.0,8
93,0,12430.0,86,3,14566.0,72,1,3853.0,8
96,9,12669.0,85,3,16074.0,70,1,2919.0,8
94,0,13690.0,86,3,16146.0,73,1,3227.0,8
93,0,11511.0,86,3,16294.0,74,1,3870.0,8
92,0,12559.0,87,3,16833.0,74,1,3442.0,8
91,0,10609.0,87,3,17986.0,73,1,3892.0,8
88,0,12443.0,88,3,17304.0,73,1,3378.0,8
89,0,11098.0,87,3,16298.0,73,1,3814.0,8
91,0,11648.0,87,3,16335.0,73,1,3551.0,8
91,0,11552.0,87,3,15411.0,74,1,3653.0,8
91,0,12405.0,86,3,16437.0,73,2,3566.0,8
93,0,12479.0,87,3,16372.0,73,2,3425.0,8
92,0,10653.0,87,3,13822.0,73,2,3410.0,8
91,0,11217.0,87,3,14620.0,73,2,3596.0,8
92,0,11673.0,87,3,14875.0,71,1,3183.0,8
93,0,12427.0,88,3,14375.0,70,1,2808.0,8
90,0,12531.0,88,3,14928.0,71,1,2863.0,8
92,0,11300.0,87,3,14443.0,69,1,2693.0,8
89,0,10724.0,87,3,14526.0,70,1,2962.0,8
91,0,10724.0,87,3,14031.0,69,1,2669.0,8
89,0,12140.0,86,3,13830.0,71,1,2781.0,8
86,0,10513.0,88,3,13596.0,72,1,3345.0,8
88,0,10622.0,83,3,13115.0,78,2,3902.0,8
89,0,8608.0,86,3,13811.0,79,1,4382.0,8
87,0,8319.0,87,3,14607.0,77,1,5200.0,8
87,0,7428.0,87,3,14287.0,82,2,6972.0,8
89,0,7308.0,87,3,13146.0,81,2,5509.0,8
88,0,9183.0,89,3,14483.0,79,1,4838.0,8
88,0,8194.0,87,3,12389.0,80,2,5277.0,8
89,0,8389.0,86,3,15105.0,81,2,5544.0,8
86,0,9378.0,90,3,15977.0,81,2,7114.0,8
84,0,9267.0,87,3,16414.0,82,2,8113.0,8
86,0,5817.0,87,3,14175.0,81,1,6611.0,8
86,0,7944.0,86,3,13096.0,85,1,4899.0,8
88,0,9576.0,85,3,11831.0,88,2,5378.0,8
85,0,10509.0,85,3,11403.0,89,2,4664.0,8
69,0,10645.0,86,3,13640.0,91,1,4765.0,8
62,0,10077.0,85,3,12591.0,95,1,4992.0,8
64,0,10784.0,85,3,13170.0,95,2,5037.0,8
63,0,10776.0,85,3,12752.0,95,1,3605.0,8
66,0,10851.0,85,3,13045.0,94,1,5051.0,8
66,0,10898.0,85,3,13161.0,94,1,5041.0,8
66,0,10873.0,85,3,13084.0,94,1,5030.0,8
66,0,10886.0,85,3,13100.0,94,1,5045.0,8
66,0,10886.0,85,3,13092.0,94,1,5030.0,8
66,0,10898.0,85,3,13108.0,94,1,5045.0,8
64,0,10894.0,85,3,12903.0,95,1,5012.0,8
59,0,10890.0,84,3,12825.0,96,2,5106.0,8
59,0,9999.0,85,3,13299.0,95,1,5374.0,8
57,0,9350.0,85,3,12948.0,94,1,4575.0,8
57,0,11685.0,87,3,15493.0,90,1,3795.0,8
63,0,10140.0,86,3,12893.0,90,2,4183.0,8
67,0,9373.0,87,3,15685.0,88,1,5730.0,8
89,0,12229.0,87,3,14824.0,87,2,5175.0,8
85,0,9604.0,85,3,12538.0,89,2,5763.0,8
62,0,9512.0,85,3,12718.0,97,2,6601.0,8
59,0,8503.0,83,3,10259.0,97,2,4421.0,8
58,0,6561.0,85,3,12415.0,94,1,5301.0,8
63,0,7278.0,87,3,14882.0,95,1,7676.0,8
74,0,7150.0,88,3,15882.0,93,2,8964.0,8
88,0,8270.0,88,3,16343.0,88,2,7650.0,8
83,0,6076.0,91,3,19186.0,85,1,6924.0,8
87,0,6330.0,89,3,15406.0,85,2,7024.0,8
87,0,13685.0,87,3,13971.0,88,2,5745.0,8
87,0,14393.0,90,3,15039.0,86,2,6553.0,8
86,0,12703.0,92,3,15431.0,85,2,6447.0,8
86,0,9771.0,95,3,14832.0,78,1,6292.0,8
81,0,8988.0,92,3,21243.0,77,2,6973.0,8
86,0,8442.0,89,3,13506.0,78,2,7008.0,8
85,0,8789.0,89,3,14436.0,77,1,7076.0,8
85,0,8989.0,90,3,18458.0,72,1,4270.0,8
86,0,14784.0,90,3,11481.0,59,0,3238.0,8
91,0,11717.0,86,3,13126.0,57,1,1240.0,8
90,0,6822.0,90,3,17637.0,60,1,1177.0,8
92,0,6486.0,87,3,15368.0,63,1,2053.0,8
94,0,6711.0,89,3,14302.0,62,1,1155.0,8
94,0,6227.0,89,3,15305.0,61,1,1598.0,8
94,0,6814.0,88,3,14341.0,61,1,1002.0,8
92,0,6983.0,89,3,12652.0,63,1,1256.0,8
94,0,7969.0,91,3,13507.0,60,1,1257.0,8
92,0,6850.0,91,3,14433.0,57,1,2501.0,8
97,0,6088.0,86,3,10062.0,62,1,1796.0,8
97,0,6175.0,86,3,10042.0,62,1,1756.0,8
97,0,6091.0,84,3,9759.0,64,1,1724.0,8
99,0,5081.0,83,3,12220.0,59,1,1626.0,8
101,9,4899.0,85,3,13504.0,59,1,842.0,8
104,9,4754.0,84,3,11977.0,62,1,1540.0,8
102,9,5375.0,83,3,11558.0,61,1,1529.0,8
103,9,6973.0,86,3,12224.0,63,1,1224.0,8
104,9,7753.0,86,3,13526.0,66,1,1375.0,8
102,9,8452.0,87,3,15797.0,66,1,1127.0,8
101,9,8392.0,88,3,19846.0,65,1,1235.0,8
102,9,8466.0,87,3,18394.0,66,1,1317.0,8
102,9,8918.0,86,3,14959.0,67,1,1275.0,8
102,9,8793.0,86,3,15086.0,68,1,1450.0,8
101,9,9181.0,84,3,15113.0,68,1,1425.0,8
100,9,8864.0,85,3,15725.0,69,1,1963.0,8
101,9,10995.0,87,3,17013.0,64,1,2964.0,8
102,9,19362.0,85,3,16273.0,67,1,3196.0,8
102,9,26611.0,85,3,9909.0,70,2,1537.0,8
95,9,31301.0,87,3,11679.0,75,2,3421.0,8
95,9,20986.0,85,3,10968.0,81,1,6958.0,8
89,0,7471.0,99,3,16040.0,82,1,12175.0,8
89,0,5954.0,89,3,18380.0,75,1,7024.0,8
88,0,9133.0,91,3,18377.0,75,2,5092.0,8
90,0,9683.0,89,3,17205.0,72,1,5691.0,8
88,0,5234.0,93,3,18833.0,72,1,5692.0,8
92,0,8625.0,90,3,19919.0,74,1,6026.0,8
88,0,8553.0,92,3,29686.0,75,1,7272.0,8
87,0,9680.0,92,3,21768.0,69,1,6223.0,8
87,0,9201.0,89,3,18859.0,71,2,5983.0,8
85,0,8812.0,92,3,16770.0,72,1,4574.0,8
84,0,9343.0,90,3,18210.0,70,1,5459.0,8
87,0,9757.0,92,3,17094.0,74,2,7367.0,8
84,0,9605.0,100,3,19853.0,78,1,13934.0,8
84,0,9490.0,97,3,20531.0,75,2,6170.0,8
88,0,8957.0,93,3,23908.0,74,2,5147.0,8
88,0,7309.0,94,3,17059.0,74,2,5240.0,8
88,0,9563.0,97,3,19171.0,71,1,4511.0,8
91,0,13970.0,92,3,16553.0,75,2,5215.0,8
90,0,10510.0,92,3,15346.0,74,1,5284.0,8
89,0,5039.0,89,3,15490.0,78,2,6355.0,8
86,0,5561.0,85,3,12372.0,71,1,6169.0,8
91,0,8005.0,84,3,15271.0,75,2,7983.0,8
90,0,7169.0,83,3,14525.0,72,2,5544.0,8
87,0,6712.0,89,3,17085.0,71,1,7002.0,8
87,0,6378.0,87,3,14227.0,71,2,7610.0,8
85,0,6381.0,89,3,16296.0,72,1,8373.0,8
84,0,9020.0,92,3,17798.0,72,2,7467.0,8
85,0,10380.0,93,3,18574.0,75,2,7278.0,8
87,0,7265.0,91,3,22552.0,74,1,5796.0,8
87,0,7359.0,91,3,19336.0,73,2,6343.0,8
83,0,5912.0,92,3,19664.0,69,2,6643.0,8
85,0,4582.0,89,3,22426.0,70,2,6510.0,8
83,0,5996.0,87,3,16763.0,69,2,5061.0,8
86,0,5896.0,93,3,24488.0,70,1,5610.0,8
87,0,5002.0,91,3,20015.0,71,1,5697.0,8
88,0,5262.0,90,3,21227.0,71,1,5595.0,8
88,0,5412.0,90,3,21679.0,71,1,5527.0,8
88,0,5409.0,90,3,21954.0,71,1,5490.0,8
88,0,5345.0,90,3,21888.0,71,1,5477.0,8
88,0,5394.0,90,3,21925.0,71,1,5469.0,8
88,0,5309.0,90,3,21878.0,71,1,5504.0,8
88,0,5944.0,90,3,22015.0,71,1,5392.0,8
88,0,5822.0,90,3,21960.0,71,1,5644.0,8
88,0,5961.0,90,3,21922.0,71,1,5469.0,8
88,0,6346.0,89,3,22276.0,71,1,5796.0,8
88,0,7203.0,90,3,21634.0,72,1,6338.0,8
88,0,8017.0,92,3,21597.0,71,1,5435.0,8
88,0,5382.0,90,3,21866.0,71,1,5505.0,8
88,0,5480.0,89,3,22105.0,71,1,5532.0,8
88,0,5466.0,89,3,21918.0,71,1,5519.0,8
88,0,5292.0,90,3,21661.0,71,1,5531.0,8
88,0,5311.0,90,3,21851.0,71,1,5519.0,8
88,0,5322.0,90,3,21760.0,71,1,5537.0,8
88,0,5392.0,90,3,21838.0,71,1,5585.0,8
88,0,5365.0,90,3,21690.0,72,1,5605.0,8
88,0,5398.0,90,3,21868.0,71,1,5631.0,8
88,0,5243.0,90,3,21634.0,71,1,5607.0,8
88,0,5268.0,90,3,21777.0,71,1,5630.0,8
87,0,5237.0,90,3,21811.0,71,1,5595.0,8
88,0,5258.0,90,3,21827.0,71,1,5558.0,8
88,0,5206.0,90,3,21694.0,71,1,5559.0,8
88,0,5508.0,89,3,21862.0,71,1,5561.0,8
88,0,5601.0,89,3,21919.0,71,1,5580.0,8
88,0,5544.0,89,3,21885.0,71,1,5542.0,8
88,0,5485.0,89,3,21971.0,71,1,5553.0,8
88,0,5725.0,89,3,22169.0,71,1,5499.0,8
88,0,5454.0,89,3,21955.0,71,1,5566.0,8
88,0,5303.0,89,3,21779.0,71,1,5548.0,8
88,0,5251.0,89,3,21682.0,71,1,5565.0,8
87,0,5385.0,89,3,21555.0,71,1,5617.0,8
84,0,4533.0,87,3,20973.0,74,1,5991.0,8
91,0,5357.0,86,3,18677.0,69,1,4816.0,8
90,0,3397.0,85,3,16834.0,70,1,3513.0,8
95,0,4007.0,85,3,7444.0,72,2,4036.0,8
103,9,1887.0,88,3,12263.0,59,1,4072.0,8
106,9,2356.0,86,3,10423.0,53,1,2806.0,8
101,0,2314.0,84,3,14179.0,56,1,723.0,8
100,0,4322.0,87,3,18413.0,57,1,883.0,8
99,0,7350.0,89,3,21227.0,55,1,1055.0,8
96,0,1794.0,87,3,23111.0,56,1,1033.0,8
97,0,1561.0,90,3,23923.0,59,1,968.0,8
99,0,1493.0,91,3,20408.0,61,1,736.0,8
102,0,1543.0,90,3,20180.0,63,1,625.0,8
99,0,1529.0,91,3,22595.0,64,1,843.0,8
98,0,1582.0,91,3,23223.0,64,1,1031.0,8
102,9,1720.0,92,3,18978.0,66,1,1487.0,8
103,9,1729.0,92,3,16350.0,68,1,2046.0,8
103,0,1753.0,91,3,14952.0,69,1,2672.0,8
102,0,1839.0,89,3,15459.0,72,1,3346.0,8
107,9,2019.0,87,3,14137.0,69,1,478.0,8
103,0,1961.0,87,3,14927.0,73,1,485.0,8
101,0,1952.0,87,3,15709.0,71,1,626.0,8
100,9,2195.0,87,3,18205.0,65,1,824.0,8
98,0,2340.0,90,3,21409.0,62,1,631.0,8
97,0,2870.0,90,3,18066.0,62,1,639.0,8
97,0,3042.0,90,3,22466.0,60,1,1124.0,8
97,0,2667.0,90,3,20473.0,61,1,1533.0,8
96,0,2667.0,88,3,19340.0,61,1,1890.0,8
94,0,3422.0,86,3,17422.0,62,1,2112.0,8
97,0,3335.0,89,3,19890.0,63,1,1872.0,8
96,0,3753.0,90,3,21581.0,61,1,1768.0,8
97,0,3823.0,90,3,19973.0,62,1,1766.0,8
97,0,3839.0,90,3,19922.0,62,1,1743.0,8
96,0,3625.0,91,3,21274.0,63,1,1807.0,8
94,0,4101.0,94,3,19377.0,63,1,830.0,8
92,0,5750.0,99,3,22996.0,61,1,764.0,8
95,0,7968.0,92,3,22306.0,65,1,1269.0,8
96,0,9815.0,94,3,25981.0,67,1,1810.0,8
93,0,10965.0,92,3,23938.0,67,1,1838.0,8
91,0,10898.0,92,3,24750.0,68,1,1890.0,8
90,0,10846.0,91,3,25080.0,68,1,1872.0,8
90,0,10667.0,91,3,24953.0,68,1,1938.0,8
90,0,10766.0,92,3,25076.0,68,1,1926.0,8
90,0,10724.0,92,3,25047.0,68,1,1940.0,8
90,0,10784.0,92,3,25149.0,68,1,1913.0,8
90,0,10635.0,92,3,25024.0,68,1,1953.0,8
90,0,10746.0,92,3,25037.0,68,1,1947.0,8
90,0,10765.0,92,3,25031.0,68,1,1907.0,8
90,0,10766.0,92,3,25032.0,68,1,1934.0,8
90,0,10708.0,92,3,25035.0,68,1,1952.0,8
90,0,10421.0,92,3,25142.0,68,1,1986.0,8
90,0,10448.0,92,3,25073.0,68,1,1970.0,8
95,0,10530.0,92,3,23055.0,70,1,1974.0,8
96,0,11017.0,90,3,20292.0,74,1,1984.0,8
99,0,10061.0,87,3,15767.0,78,1,2188.0,8
99,0,10888.0,86,3,15408.0,79,1,2451.0,8
99,0,11631.0,86,3,14690.0,79,1,2482.0,8
96,0,10889.0,87,3,15723.0,80,1,2509.0,8
96,0,10926.0,87,3,15767.0,81,1,2476.0,8
97,0,10955.0,87,3,15694.0,81,1,2619.0,8
97,0,10917.0,87,3,15721.0,81,1,2629.0,8
96,0,10847.0,86,3,15702.0,81,1,2658.0,8
96,0,10964.0,87,3,15573.0,81,1,2474.0,8
96,0,11088.0,87,3,15681.0,81,1,2733.0,8
97,0,11139.0,87,3,15815.0,80,1,2234.0,8
95,0,10510.0,86,3,15850.0,80,1,2337.0,8
97,0,11124.0,87,3,15522.0,81,1,2579.0,8
97,0,11168.0,86,3,15364.0,81,1,2538.0,8
96,0,11181.0,87,3,15567.0,81,1,2634.0,8
96,0,11149.0,86,3,15595.0,80,1,2520.0,8
95,0,10947.0,86,3,16402.0,80,1,2744.0,8
97,0,11191.0,86,3,15434.0,81,1,2639.0,8
97,0,11189.0,86,3,15435.0,81,1,2605.0,8
97,0,11139.0,86,3,15401.0,81,1,2588.0,8
97,0,10864.0,86,3,15597.0,81,1,2577.0,8
96,0,10924.0,87,3,15577.0,81,1,2601.0,8
97,0,10926.0,87,3,15628.0,81,1,2565.0,8
96,0,10945.0,87,3,15615.0,81,1,2550.0,8
96,0,11018.0,87,3,15944.0,81,1,2463.0,8
96,0,10749.0,87,3,15984.0,81,1,2441.0,8
96,0,10898.0,87,3,16196.0,80,1,2326.0,8
94,0,10710.0,87,3,16913.0,80,1,2379.0,8
92,0,10885.0,87,3,15927.0,80,1,2593.0,8
96,0,10763.0,86,3,15463.0,81,1,2592.0,8
96,0,10972.0,87,3,15754.0,81,1,2527.0,8
96,0,10824.0,87,3,15643.0,81,1,2524.0,8
96,0,10858.0,87,3,15671.0,80,1,2552.0,8
96,0,10614.0,87,3,15651.0,81,1,2572.0,8
96,0,10720.0,87,3,15726.0,81,1,2595.0,8
96,0,10575.0,86,3,16043.0,81,1,2582.0,8
94,0,11127.0,86,3,17201.0,82,1,2567.0,8
91,0,12366.0,86,3,14338.0,85,1,2246.0,8
90,0,13132.0,84,3,5728.0,88,1,2537.0,8
48,0,14464.0,87,3,6642.0,97,3,4227.0,8
96,0,8983.0,90,3,19317.0,73,1,3090.0,8
96,0,4922.0,94,3,16297.0,72,1,4574.0,8
97,0,2363.0,91,3,18125.0,65,1,3644.0,8
98,0,1341.0,92,3,18766.0,65,1,5771.0,8
97,9,1520.0,97,3,18102.0,58,1,3954.0,8
93,0,1333.0,92,3,11229.0,63,2,4058.0,8
108,9,1201.0,87,3,10649.0,60,2,2889.0,8
103,9,1354.0,88,3,17957.0,60,1,3573.0,8
85,0,1560.0,97,3,33510.0,60,1,3632.0,8
98,9,1270.0,88,3,18377.0,67,1,3468.0,8
98,0,1595.0,87,3,16181.0,75,1,2995.0,8
98,0,1476.0,87,3,19615.0,74,1,3096.0,8
94,0,1562.0,88,3,16693.0,75,1,3619.0,8
101,9,1501.0,88,3,19118.0,70,1,1877.0,8
101,9,1423.0,86,3,14873.0,75,1,1524.0,8
102,0,1684.0,86,3,14351.0,76,1,1544.0,8
101,0,1601.0,86,3,13819.0,76,1,1237.0,8
100,9,1657.0,88,3,17328.0,72,1,1359.0,8
98,9,1420.0,88,3,24342.0,71,1,1464.0,8
98,9,1452.0,88,3,26257.0,71,1,1466.0,8
99,0,1501.0,88,3,21621.0,72,1,1405.0,8
99,0,1393.0,87,3,19692.0,72,1,1436.0,8
99,0,1249.0,87,3,19508.0,72,1,1362.0,8
99,0,1242.0,87,3,19571.0,72,1,1391.0,8
99,0,1193.0,87,3,19552.0,72,1,1379.0,8
99,0,1164.0,87,3,19545.0,72,1,1390.0,8
98,0,1713.0,86,3,16126.0,74,1,1525.0,8
97,0,1539.0,86,3,14289.0,73,1,1795.0,8
101,9,1774.0,86,3,15766.0,71,1,1711.0,8
104,9,1043.0,88,3,10180.0,71,1,1490.0,8
97,9,1171.0,90,3,22186.0,70,1,1264.0,8
86,0,1608.0,91,3,11480.0,73,1,5242.0,8
81,0,592.0,95,3,18870.0,72,1,4735.0,8
91,0,539.0,96,3,37134.0,61,1,4093.0,8
93,0,829.0,95,3,28601.0,55,1,4153.0,8
86,0,1069.0,97,3,35378.0,49,1,4138.0,8
92,0,1632.0,92,3,33644.0,51,1,3851.0,8
95,0,1905.0,92,3,27419.0,53,1,3884.0,8
94,0,9672.0,96,3,33063.0,56,1,4786.0,8
92,0,7209.0,96,3,35807.0,59,1,3426.0,8
93,0,1216.0,93,3,34229.0,61,1,2423.0,8
93,0,1335.0,93,3,32738.0,61,1,2084.0,8
92,0,1343.0,93,3,31196.0,61,1,2233.0,8
94,0,1366.0,93,3,29117.0,61,1,2163.0,8
96,0,1250.0,94,3,29296.0,61,1,2171.0,8
96,0,1335.0,93,3,28770.0,61,1,2193.0,8
96,0,1168.0,94,3,29105.0,61,1,2145.0,8
96,0,1217.0,93,3,28821.0,61,1,2182.0,8
96,0,1133.0,93,3,29164.0,61,1,2143.0,8
96,0,970.0,93,3,28879.0,61,1,2186.0,8
96,0,965.0,93,3,29131.0,61,1,2154.0,8
94,0,859.0,93,3,29559.0,61,1,2268.0,8
94,0,1290.0,93,3,29333.0,61,1,2189.0,8
96,0,1417.0,93,3,28755.0,61,1,2185.0,8
95,0,1382.0,91,3,27918.0,62,1,2248.0,8
96,0,1486.0,91,3,25315.0,60,1,2100.0,8
98,0,1744.0,92,3,20507.0,59,1,2545.0,8
99,0,1489.0,91,3,16890.0,59,1,2326.0,8
99,0,1386.0,91,3,18215.0,56,1,2749.0,8
100,9,1433.0,91,3,16574.0,54,1,2707.0,8
101,9,1362.0,91,3,16241.0,51,1,2937.0,8
101,9,1400.0,91,3,18992.0,48,1,3166.0,8
99,9,1469.0,91,3,22234.0,47,1,2720.0,8
91,0,1719.0,93,3,28150.0,50,1,3494.0,8
105,9,4428.0,87,3,8686.0,58,1,2113.0,8
98,0,3826.0,89,3,13638.0,53,1,1993.0,8
92,0,3577.0,88,3,18996.0,57,1,956.0,8
93,0,5635.0,90,3,18884.0,63,1,716.0,8
94,0,9200.0,90,3,15283.0,69,1,683.0,8
99,9,4123.0,89,3,17307.0,66,1,590.0,8
97,0,4294.0,88,3,15251.0,69,1,660.0,8
97,0,3895.0,86,3,15978.0,69,1,696.0,8
97,0,3883.0,86,3,17048.0,70,1,695.0,8
97,0,3620.0,87,3,15597.0,71,1,776.0,8
97,0,4616.0,87,3,16322.0,70,1,827.0,8
97,9,5438.0,87,3,16963.0,70,1,1135.0,8
97,9,5124.0,88,3,17061.0,70,1,1068.0,8
97,9,5035.0,88,3,16917.0,70,1,1147.0,8
96,9,4842.0,88,3,17283.0,70,1,1172.0,8
97,9,4931.0,88,3,17021.0,70,1,1221.0,8
97,9,4907.0,88,3,17169.0,70,1,1235.0,8
97,9,4906.0,88,3,17049.0,70,1,1226.0,8
97,9,4921.0,88,3,17124.0,70,1,1233.0,8
97,9,4928.0,88,3,17045.0,70,1,1213.0,8
97,9,4936.0,88,3,17208.0,70,1,1215.0,8
97,9,4941.0,88,3,17046.0,70,1,1213.0,8
97,9,4927.0,88,3,17158.0,70,1,1227.0,8
97,9,4939.0,88,3,17043.0,70,1,1206.0,8
97,9,4749.0,88,3,17198.0,70,1,1182.0,8
97,9,4838.0,88,3,16963.0,70,1,1203.0,8
97,9,4646.0,88,3,17092.0,70,1,1260.0,8
97,9,4730.0,88,3,17001.0,70,1,1267.0,8
97,9,4685.0,88,3,16987.0,70,1,1244.0,8
97,9,4535.0,88,3,16901.0,70,1,1141.0,8
97,9,4676.0,88,3,16898.0,70,1,1095.0,8
97,9,4781.0,88,3,17005.0,70,1,1139.0,8
97,9,4787.0,88,3,17208.0,70,1,1126.0,8
97,9,4888.0,88,3,17074.0,70,1,1149.0,8
96,9,4882.0,88,3,17163.0,70,1,1215.0,8
96,9,4815.0,88,3,17119.0,70,1,1189.0,8
96,9,4821.0,88,3,17221.0,70,1,1206.0,8
95,0,4558.0,86,3,17500.0,70,1,1158.0,8
90,0,4407.0,86,3,15784.0,72,1,1693.0,8
94,0,5634.0,88,3,19674.0,71,1,1793.0,8
83,0,14325.0,85,3,10949.0,77,1,1853.0,8
31,0,17194.0,87,3,8432.0,96,3,2419.0,8
24,0,17970.0,89,3,11926.0,101,3,14768.0,8
25,0,12732.0,90,3,9099.0,107,3,28458.0,8
27,0,4282.0,90,3,14170.0,97,3,20055.0,8
68,0,2509.0,87,3,14121.0,83,2,5282.0,8
65,0,2754.0,91,3,16378.0,86,2,5812.0,8
67,0,3201.0,94,3,16602.0,85,2,5513.0,8
73,0,2895.0,92,3,15411.0,84,2,5160.0,8
73,0,3509.0,92,3,15370.0,82,2,4979.0,8
73,0,2963.0,93,3,18462.0,80,1,5106.0,8
75,0,3160.0,93,3,19697.0,78,1,5531.0,8
76,0,4520.0,92,3,19694.0,75,1,5699.0,8
101,9,8703.0,87,3,12329.0,68,1,1227.0,8
101,9,8228.0,87,3,12500.0,68,1,1197.0,8
101,9,9270.0,88,3,15912.0,67,1,1152.0,8
102,9,9216.0,88,3,17230.0,66,1,1282.0,8
102,9,9506.0,87,3,16445.0,67,1,1456.0,8
103,9,9912.0,86,3,14632.0,68,1,1361.0,8
104,9,9851.0,86,3,13744.0,67,1,1734.0,8
103,9,9571.0,86,3,13879.0,68,1,1746.0,8
102,9,9615.0,87,3,13835.0,68,1,1709.0,8
103,9,9680.0,86,3,13728.0,68,1,1745.0,8
103,9,9702.0,86,3,13806.0,68,1,1768.0,8
103,9,9644.0,86,3,13716.0,68,1,1732.0,8
103,9,9729.0,86,3,13825.0,68,1,1696.0,8
103,9,9646.0,86,3,13706.0,68,1,1738.0,8
103,9,9815.0,85,3,13619.0,68,1,1671.0,8
101,9,9404.0,86,3,14430.0,69,1,1912.0,8
102,9,11866.0,87,3,17577.0,64,1,3033.0,8
103,9,17270.0,84,3,15471.0,67,1,3204.0,8
104,9,26945.0,85,3,9919.0,70,2,1595.0,8
94,9,31135.0,87,3,12713.0,75,2,3498.0,8
95,9,19618.0,85,3,11317.0,81,1,8169.0,8
90,0,7269.0,97,3,16467.0,80,1,14128.0,8
90,0,5161.0,90,3,17666.0,74,1,7315.0,8
88,0,8726.0,91,3,18839.0,75,2,4541.0,8
87,0,9469.0,90,3,16582.0,73,1,5718.0,8
89,0,7507.0,92,3,18807.0,73,1,5652.0,8
82,0,8465.0,92,3,23589.0,77,1,6068.0,8
87,0,8694.0,93,3,30338.0,75,1,7300.0,8
87,0,9811.0,92,3,21394.0,69,1,6232.0,8
81,0,8831.0,89,3,19075.0,73,2,6059.0,8
73,0,8851.0,95,3,35876.0,76,1,14094.0,8
78,0,9291.0,91,3,17947.0,72,1,5723.0,8
86,0,9788.0,93,3,16738.0,74,2,7444.0,8
74,0,9693.0,102,3,22118.0,81,1,14334.0,8
70,0,9442.0,101,3,42357.0,82,1,17755.0,8
86,0,8929.0,93,3,24245.0,75,2,5113.0,8
88,0,6925.0,94,3,17952.0,75,2,5564.0,8
74,0,9183.0,100,3,37976.0,77,1,13582.0,8
78,0,14295.0,95,3,32697.0,80,1,15103.0,8
90,0,11019.0,92,3,15508.0,75,1,5356.0,8
89,0,5298.0,89,3,16537.0,77,2,5738.0,8
85,0,5027.0,86,3,11170.0,71,2,6120.0,8
91,0,5246.0,96,3,20006.0,73,1,4518.0,8
92,0,5344.0,96,3,20273.0,73,1,4417.0,8
89,0,5051.0,94,3,20383.0,75,1,4070.0,8
91,0,4958.0,94,3,17336.0,72,1,4191.0,8
95,0,5423.0,92,3,16236.0,71,1,2564.0,8
100,0,4391.0,89,3,13070.0,75,1,2663.0,8
93,0,4022.0,89,3,14316.0,75,1,2417.0,8
93,0,4200.0,92,3,15175.0,73,1,1920.0,8
99,0,3350.0,88,3,14920.0,69,1,2082.0,8
100,0,3580.0,87,3,14044.0,68,1,1586.0,8
102,9,3281.0,85,3,6969.0,70,2,1614.0,8
103,9,2523.0,85,3,5196.0,64,2,1650.0,8
106,9,8666.0,89,3,4552.0,49,1,1409.0,8
102,9,9449.0,89,3,5372.0,50,1,1762.0,8
101,9,9124.0,88,3,5939.0,49,1,1785.0,8
100,0,9424.0,87,3,6019.0,49,1,2012.0,8
94,0,7534.0,84,3,8659.0,50,1,1507.0,8
94,0,6676.0,86,3,13053.0,52,1,1734.0,8
94,0,5823.0,85,3,12876.0,50,1,1902.0,8
95,0,5928.0,85,3,13808.0,50,1,2010.0,8
94,0,5626.0,87,3,14436.0,50,1,2528.0,8
93,0,5834.0,87,3,15974.0,49,1,2542.0,8
94,0,6091.0,86,3,16667.0,48,1,2354.0,8
